Permit Number,Legal Name,Also doing business as,Status,Main Location
1002625,City of Nanaimo,,Current - Practising,"Nanaimo, BC, Canada"
1003480,City of North Vancouver,,Current - Practising,"North Vancouver, BC, Canada"
1001737,City of Pitt Meadows,,Current - Practising,"Pitt Meadows, BC, Canada"
1004033,City of Port Alberni,Port Alberni,Cancelled – Not Renewed by Registrant,"Port Alberni, BC, Canada"
1002388,City of Port Coquitlam,,Current - Practising,"Port Coquitlam, BC, Canada"
1002766,City of Port Moody,,Current - Practising,"Port Moody, BC, Canada"
1000647,City of Powell River,City of Powell River,Current - Practising,"Powell River, BC, Canada"
1003493,City of Prince George,City of Prince George,Current - Practising,"Prince George, BC, Canada"
1004373,City of Prince Rupert,City of Prince Rupert,Current - Practising,"Prince Rupert, BC, Canada"
1000594,City of Richmond,,Current - Practising,"Richmond, BC, Canada"
1001265,City of Salmon Arm,,Current - Practising,"Salmon Arm, BC, Canada"
1003295,City of Surrey,,Current - Practising,"Surrey, BC, Canada"
1002940,City of Terrace,,Cancelled – Not Renewed by Registrant,"Terrace, BC, Canada"
1000161,City of Vancouver,,Current - Practising,"Vancouver, BC, Canada"
1001425,City of Victoria,,Current - Practising,"Victoria, BC, Canada"
1003405,City of West Kelowna,,Current - Practising,"West Kelowna, BC, Canada"
1002235,City of Williams Lake,,Current - Practising,"Williams Lake, BC, Canada"
1001235,Cityscan Ground Engineering Inc.,,Current - Practising,"Coquitlam, BC, Canada"
1002795,CityWorks Consulting Corporation,,Current - Practising,"West Vancouver, BC, Canada"
1003668,Civelec Consultants,,Current - Practising,"Ville St-Laurent, QC, Canada"
1000189,Civic Consultants Abbotsford Ltd.,,Current - Practising,"Abbotsford, BC, Canada"
1005080,Civic Utilities Ltd.,,Current - Practising,"New Westminster, BC, Canada"
1003894,Civil North Consulting Ltd.,,Current - Practising,"Prince George, BC, Canada"
1003722,CIVILTECK ENGINEERING LTD.,,Current - Practising,"North Vancouver, BC, Canada"
1004375,Civionic Engineering & Consulting (2014) Inc.,,Current - Practising,"Port Moody, BC, Canada"
1003613,Civrock Engineering Ltd.,,Current - Practising,"Victoria, BC, Canada"
1000316,CJD Consulting Ltd.,,Current - Practising,"Naramata, BC, Canada"
1001612,CJ-Management Inc.,,Cancelled – Not Renewed by Registrant,"Castlegar, BC, Canada"
1001258,CKF Inc.,,Condition Prohibiting Practice,"Langley, BC, Canada"
1002840,CKT Engineering,,Current - Practising,"Vancouver, BC, Canada"
1000143,Clarke Geoscience Ltd.,Clarke Geoscience Ltd.,Current - Practising,"Kelowna, BC, Canada"
1004718,Class 1 Zone 2 Engineering Inc.,,Current - Practising,"Edmonton, AB, Canada"
1003069,Claude Paradis,,Cancelled – Not Renewed by Registrant,"Fort St John, BC, Canada"
1003444,Clean Energy Consulting Inc.,Clean Energy Consulting Inc.,Current - Practising,"Prince George, BC, Canada"
1004536,ClearBakk Water Solutions,,Current - Practising,"Calgary, AB, Canada"
1003626,CLEAResult Canada Inc.,,Current - Practising,"Port Coquitlam, BC, Canada"
1002157,Cleartech Consulting Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1004085,Cleland Jardine Engineering Ltd.,,Current - Practising,"Ottawa, ON, Canada"
1001036,Clifton Engineering Group Inc.,,Current - Practising,"Calgary, AB, Canada"
1004110,Climaterra Consulting Ltd.,,Current - Practising,"Montney, BC, Canada"
1002469,Clough Canada Limited,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1002139,Cluj Consulting Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1003850,CM ROCK ENGINEERING LTD.,,Current - Practising,"Vancouver, BC, Canada"
1004538,CM3 Consulting Ltd.,,Current - Practising,"Enderby, BC, Canada"
1002602,CMC Engineering and Management Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1003239,CME Consultants Inc.,,Cancelled – Not Renewed by Registrant,"Surrey, BC, Canada"
1004431,CMG ENGINEERING SERVICES CORP,,Current - Practising,"VANCOUVER, BC, Canada"
1001882,CMJY Consulting Inc.,,Current - Practising,"Richmond, BC, Canada"
1001918,CMK Consulting Inc.,CMK Consulting Inc.,Current - Practising,"Richmond, BC, Canada"
1002971,CMO Consultants Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1003081,CNGL Inc.,,Current - Practising,"Calgary, AB, Canada"
1004122,CNOOC Petroleum North America,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1002726,Coalsense Consulting Incorporated,,Current - Practising,"VANCOUVER, BC, Canada"
1002118,Coanda Research and Development Corp.,,Current - Practising,"Burnaby, BC, Canada"
1001639,Coast Geotechnical Consulting Ltd.,Coast Geotechnical,Current - Practising,"Victoria, BC, Canada"
1001312,Coast Isle Engineering Ltd,,Current - Practising,"Prince Rupert, BC, Canada"
1004728,Coast Mountain Bus Company (CMBC),,Current - Practising,"Surrey, BC, Canada"
1002514,Coast Mountain Geological (2018) Ltd.,Coast Mountain Geological Ltd.,Current - Practising,"Vancouver, BC, Canada"
1004849,Coast to Coast Engineering Inc.,,Current - Practising,"Surrey, BC, Canada"
1002311,Coastal Geoforestry Consulting Ltd.,,Current - Practising,"Nanaimo, BC, Canada"
1001893,Coastland Engineering & Surveying Ltd.,Coastland Engineering & Surveying Ltd.,Current - Practising,"Surrey, BC, Canada"
1003750,Coastructural Engineering Limited,,Current - Practising,"Sechelt, BC, Canada"
1005152,Cobalt One Energy Corp.,,Current - Practising,"Vancouver, BC, Canada"
1001936,Cobra Electric Regional Services Ltd.,,Current - Practising,"Surrey, BC, Canada"
1000471,Code Consultants Inc,,Current - Practising,"Saint Louis, MO, United States"
1000606,Codeco-Vanoco Engineering Inc.,,Current - Practising,"Calgary, AB, Canada"
1001466,CodeNext Inc.,,Current - Practising,"Toronto, ON, Canada"
1004355,Coelacanth Energy Inc.,,Current - Practising,"Calgary, AB, Canada"
1002847,Coeur Silvertip Holdings Ltd,Coeur Mining Inc.,Current - Practising,
1004351,"Coffman Engineers, Inc.",,Cancelled – Not Renewed by Registrant,"Seattle, WA, United States"
1004573,Cogan Wire and Metal Products Ltd.,,Current - Practising,"Terrebonne, QC, Canada"
1000416,Cogeneration and Energy Management Engineering Inc.,CEM Engineering,Current - Practising,"St. Catharines, ON, Canada"
1001676,Cogent Industrial Technologies Ltd,,Current - Practising,"Richmond, BC, Canada"
1002722,Cognidyn Incorporated,Cognidyn Engineering & Design,Current - Practising,"Red Deer, AB, Canada"
1004397,Colbourne Engineering,,Cancelled – Not Renewed by Registrant,"Spruce Grove, AB, Canada"
1000367,Colgan Engineering,,Cancelled – Not Renewed by Registrant,"Summerland, BC, Canada"
1003871,Colin Dunn Consulting Inc,,Cancelled – Not Renewed by Registrant,"North Saanich, BC, Canada"
1002386,Colliers Project Leaders,,Current - Practising,"Vancouver, BC, Canada"
1003170,Collings Johnston Inc.,,Current - Practising,"Vancouver, BC, Canada"
1003397,Collins Industries Ltd,Collins Steel,Current - Practising,"Edmonton, AB, Canada"
1001171,Collision Analysis (Calgary) Ltd.,,Current - Practising,"Calgary, AB, Canada"
1002144,Colquitz Engineering Ltd.,Colquitz Engineering Ltd.,Current - Practising,"Victoria, BC, Canada"
1002116,Columbia Basin Trust,,Current - Practising,"Castlegar, BC, Canada"
1000205,Columbia Valley Engineering Inc.,,Current - Practising,"Invermere, BC, Canada"
1002377,Combustion Solutions Incorporated,,Current - Practising,"Squamish, BC, Canada"
1003023,Comco Engineering Ltd.,Comco Engineering Ltd.,Current - Practising,"Saskatoon, SK, Canada"
1004171,Comcor Environmental Limited,,Current - Practising,"Cambridge, ON, Canada"
1003156,Commander Resources Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1001267,Commercial Truck Equipment Co,Commercial Truck Equipment Co,Current - Practising,"Delta, BC, Canada"
1002288,Commonrow Consulting Ltd.,,Current - Practising,"Halifax, NS, Canada"
1002209,Comox Valley Regional District,,Current - Practising,"Courtenay, BC, Canada"
1003978,Compass Energy Systems Ltd.,,Current - Practising,"Rocky View County, AB, Canada"
1004361,Computational Geosciences Incorporated,,Current - Practising,"Vancouver, BC, Canada"
1001068,Comtech (Communication Technologies) Ltd.,,Current - Practising,"Surrey, BC, Canada"
1000598,Comtek Enterprises Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1004013,Concentric Associates International Incorporated,,Current - Practising,"Ottawa, ON, Canada"
1004783,Concept Controls Inc.,Innovative Fall Protection,Current - Practising,"Calgary, AB, Canada"
1000414,Concept Engineering Inc,,Current - Practising,"Sherwood Park, AB, Canada"
1001348,Concezio Picassi,Concezio Picassi,Current - Practising,"Edmonton, AB, Canada"
1003839,Concise Engineering Ltd,,Current - Practising,"Calgary, AB, Canada"
1001335,Conclusive Edge Engineering Inc.,"Conclusive Edge Engineering
CEE",Current - Practising,"Springfield, MB, Canada"
1002576,Condor North Consulting ULC,,Current - Practising,"Vancouver, BC, Canada"
1002866,ConeTec Investigations Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1004954,Con-Force Structures Ltd.,,Current - Practising,"Richmond, BC, Canada"
1002630,Coniferous Inc.,,Current - Practising,"West Kelowna, BC, Canada"
1001580,Connect & Build Engineering,,Cancelled – Not Renewed by Registrant,"MAPLE RIDGE, BC, Canada"
1005038,Connect Project Services Limited,,Current - Practising,"Calgary, AB, Canada"
1002195,Connwell Consulting Co,,Current - Practising,"Coquitlam, BC, Canada"
1002544,ConocoPhillips Canada Resources Corp.,,Current - Practising,"Calgary, AB, Canada"
1003753,Consep North America Ltd.,Consep,Current - Practising,"Wetherill Park, , Australia"
1005097,CONSTRUCTEERING REALTY CORP.,OMAC Advisors,Current - Practising,"North Vancouver, BC, Canada"
1001409,Construction Kiewit Cie,,Current - Practising,"Laval, QC, Canada"
1003609,Construction Phase Services,,Current - Practising,"Calgary, AB, Canada"
1002695,Consultants SteelSSALG,,Current - Practising,"Sherbrooke, QC, Canada"
1001729,Consultec Ltd.,,Current - Practising,"Toronto, ON, Canada"
1000329,ContainerWest Manufacturing Ltd.,,Current - Practising,"Richmond, BC, Canada"
1000943,Contech Engineering Inc,,Current - Practising,"Richmond, BC, Canada"
1000108,Continuity Structural Engineering Inc.,,Current - Practising,"Vancouver, BC, Canada"
1001347,Contour Geoscience Limited,,Current - Practising,"Comox, BC, Canada"
1002928,Conuma Resources Limited,Conuma Resources Limited,Current - Practising,"Tumbler Ridge, BC, Canada"
1003599,Convergent Manufacturing Technologies Inc,,Current - Practising,"Vancouver, BC, Canada"
1004966,Convolutions Geoscience Corporation,,Current - Practising,"Surrey, BC, Canada"
1001781,COOEC Canada Company Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003285,Cooke Engineering Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003454,Cooledge Lighting Inc,"Cooledge Lighting Inc
Velaria Systems",Current - Practising,"Richmond, BC, Canada"
1002861,Copeland Resources Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1001833,Copper Cove Consulting Ltd.,,Cancelled – Not Renewed by Registrant,"West Vancouver, BC, Canada"
1003744,Copper Mountain Mine (BC) Ltd.,,Current - Practising,"Princeton, BC, Canada"
1002897,Copper Mountain Mining Corporation,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1004665,Copperbelt Engineering Ltd.,,Current - Practising,"Whitehorse, YT, Canada"
1000764,Corbally Consulting Ltd.,Corbally Consulting Ltd.,Current - Practising,"Vancouver, BC, Canada"
1004236,Cordilleran Geoengineering Ltd.,,Current - Practising,"Port Moody, BC, BC, Canada"
1003263,Core Concept Consulting Ltd.,Core Concept Consulting Ltd.,Current - Practising,"Richmond, BC, Canada"
1003878,CORE Energy Recovery Solutions Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004734,CORE Engineering Inc.,,Cancelled – Not Renewed by Registrant,"St. John's, NL, Canada"
1000766,Core Engineering Services Ltd.,,Current - Practising,"Kamloops, BC, Canada"
1000410,Core Geoscience Services Inc.,Laberge Environmental Services Ltd.,Current - Practising,"Whitehorse, YT, Canada"
1000185,Core Geotechnical Inc.,,Current - Practising,"Nanaimo, BC, Canada"
1001017,Core group Civil Consultants Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1000390,CORE ONE CONSULTING LTD.,,Current - Practising,"SURREY, BC, Canada"
1000431,Core6 Environmental Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1004384,COREX Environmental Ltd.,,Current - Practising,"Richmond, BC, Canada"
1004625,Corix Utilities Inc.,,Current - Practising,"Vancouver, BC, Canada"
1002402,Cornerstone Builders Ltd,,Current - Practising,"Belleville, ON, Canada"
1001487,Cornerstone Engineering Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003365,Cornerstone Geo-Structural Engineering Ltd.,,Current - Practising,"Abbotsford, BC, Canada"
1004113,Corona Consulting Limited,,Current - Practising,"Powell River, BC, Canada"
1002331,Corporation of the City of Duncan,City of Duncan,Current - Practising,"Duncan, BC, Canada"
1000479,Corporation of the City of Maple Ridge,,Current - Practising,"Maple Ridge, BC, Canada"
1001784,Corporation of The City of New Westminster,The City of New Westminster,Current - Practising,"New Westminster, BC, Canada"
1003377,Corporation of the District of North Vancouver,,Current - Practising,"North Vancouver, BC, Canada"
1001057,Corporation of the District of Oak Bay,,Current - Practising,"Victoria, BC, Canada"
1003402,Corporation of the District of Summerland,,Current - Practising,"Summerland, BC, Canada"
1001507,Correction Line Consulting Ltd.,Correction Line Consulting,Current - Practising,"Victoria, BC, Canada"
1000838,Corrosion Service Company Limited,Corrosion Service Company Limited,Current - Practising,"Markham, ON, Canada"
1001705,Corrosioneer Technical Services LTD.,,Current - Practising,"New Westminster, BC, Canada"
1001578,Corrpro Canada Inc.,,Current - Practising,"Edmonton, AB, Canada"
1003431,Corsair Design & Control Systems Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003294,Corvus Energy Inc.,Corvus Energy Inc.,Current - Practising,"Richmond, BC, Canada"
1000930,Corwest Fabrications Ltd.,,Current - Practising,"Port Coquitlam, BC, Canada"
1004213,COSL Canada Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003481,Coulson Ice Blast,,Cancelled – Not Renewed by Registrant,"Port Alberni, BC, Canada"
1002646,Counterpoint Enginnering Inc.,,Current - Practising,"Vaughan, ON, Canada"
1001450,Counterspil Research Inc.,,Current - Practising,"West Vancouver, BC, Canada"
1003870,Courtley Sherman Cameron PEng,C.S.Cameron PEng,Current - Practising,"North Vancouver, BC, Canada"
1000730,Couto Consulting Ltd.,Couto Consulting + Engineering,Current - Practising,"Calgary, AB, Canada"
1003460,COWI North America Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1003958,Cowichan Valley Regional District,,Current - Practising,"Duncan, BC, Canada"
1001305,CP Automation Ltd.,,Current - Practising,
1003237,CP Code Consultants Ltd.,,Current - Practising,"Victoria, BC, Canada"
1004394,CPS Engineering Inc.,,Cancelled – Not Renewed by Registrant,"Sherwood Park, AB, Canada"
1000370,CR Engineering Inc.,,Current - Practising,"Campbell River, BC, Canada"
1004476,Craig Wall Consulting,,Current - Practising,"North Vancouver, BC, Canada"
1002812,Craneium Inc.,,Current - Practising,"Delta, BC, Canada"
1004468,"Crantek Quality Services, Inc.",,Condition Prohibiting Practice,"Priddis Greens, AB, Canada"
1003670,CRE GREEN CONSULTING LTD.,Create Solar,Current - Practising,"KELOWNA, BC, Canada"
1003216,Creamer Engineering and Project Management Limited,,Current - Practising,"Sidney, BC, Canada"
1004283,Creation Technologies Ltd.,,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1001757,Creative Energy Vancouver Platforms Inc.,,Current - Practising,"Vancouver, BC, Canada"
1002656,Creative Structural Engineers Ltd.,,Current - Practising,"Coquitlam, BC, Canada"
1000697,Creative Transportation Solutions Ltd,,Current - Practising,"Port Coquitlam, BC, Canada"
1002103,Creative Vessel Ltd,,Current - Practising,"Kelowna, BC, Canada"
1004096,Creekside Fire Protection,Creekside Fire Protection,Current - Practising,"Prince George, BC, Canada"
1001543,Creus Engineering Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1001871,Crew Energy Inc.,,Current - Practising,"Calgary, AB, Canada"
1003165,Cridam Canada Investments Inc,,Current - Practising,"Surrey, BC, Canada"
1004971,"Crimson Engineering Associates, Inc.",CEA of Canada Inc.,Current - Practising,"Golden, CO, United States"
1004878,Critical Structures,"Critical Structures, Inc.",Current - Practising,"Long Beach, CA, United States"
1003384,Critical Systems Labs Inc.,,Current - Practising,"Vancouver, BC, Canada"
1000159,Crockite Resources Ltd.,,Cancelled – Not Renewed by Registrant,"North Vancouver, BC, Canada"
1002856,Cronin Services Ltd.,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1003625,Cronnox Canada Incorporated,Mark Peric,Current - Practising,"Acton, ON, Canada"
1004584,Crosier Kilgour & Partners Ltd.,,Current - Practising,"Winnipeg, MB, Canada"
1004253,Cross Engineering Inc,,Current - Practising,"Mississauga, ON, Canada"
1000555,Crossey Engineering Ltd.,,Current - Practising,"Toronto, ON, Canada"
1001626,Crosstech Engineering Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
